FIPS,State,Area_Name,Rural-urban_Continuum Code_2013,Urban_Influence_Code_2013,Economic_typology_2015,POP_ESTIMATE_2018,N_POP_CHG_2018,Births_2018,Deaths_2018,NATURAL_INC_2018,INTERNATIONAL_MIG_2018,DOMESTIC_MIG_2018,NET_MIG_2018,RESIDUAL_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,POVALL_2018,CI90LBAll_2018,CI90UBALL_2018,PCTPOVALL_2018,CI90LBALLP_2018,CI90UBALLP_2018,POV017_2018,CI90LB017_2018,CI90UB017_2018,PCTPOV017_2018,CI90LB017P_2018,CI90UB017P_2018,POV517_2018,CI90LB517_2018,CI90UB517_2018,PCTPOV517_2018,CI90LB517P_2018,CI90UB517P_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Jan Precipitation / inch,Feb Precipitation / inch,Mar Precipitation / inch,Apr Precipitation / inch,May Precipitation / inch,Jun Precipitation / inch,Jul Precipitation / inch,Aug Precipitation / inch,Sep Precipitation / inch,Oct Precipitation / inch,Nov Precipitation / inch,Dec Precipitation / inch,Jan Temp AVG / F,Feb Temp AVG / F,Mar Temp AVG / F,Apr Temp AVG / F,May Temp AVG / F,Jun Temp AVG / F,Jul Temp AVG / F,Aug Temp AVG / F,Sep Temp AVG / F,Oct Temp AVG / F,Nov Temp AVG / F,Dec Temp AVG / F,Jan Temp Min / F,Feb Temp Min / F,Mar Temp Min / F,Apr Temp Min / F,May Temp Min / F,Jun Temp Min / F,Jul Temp Min / F,Aug Temp Min / F,Sep Temp Min / F,Oct Temp Min / F,Nov Temp Min / F,Dec Temp Min / F,Jan Temp Max / F,Feb Temp Max / F,Mar Temp Max / F,Apr Temp Max / F,May Temp Max / F,Jun Temp Max / F,Jul Temp Max / F,Aug Temp Max / F,Sep Temp Max / F,Oct Temp Max / F,Nov Temp Max / F,Dec Temp Max / F,Housing units,Area in square miles - Total area,Area in square miles - Water area,Area in square miles - Land area,Density per square mile of land area - Population,Density per square mile of land area - Housing units,Total_Male,Total_Female,Total_age0to17,Male_age0to17,Female_age0to17,Total_age18to64,Male_age18to64,Female_age18to64,Total_age65plus,Male_age65plus,Female_age65plus,Total_age85plusr,Male_age85plusr,Female_age85plusr,Total households,Total households!!Family households (families),Total households!!Family households (families)!!With own children of the householder under 18 years,Total households!!Family households (families)!!Married-couple family,Total households!!Family households (families)!!Married-couple family!!With own children of the householder under 18 years,Total households!!Family households (families)!!Male householder no wife present family,HOUSEHOLDS BY TYPE!!,Total households!!Family households (families)!!Female householder no husband present family,Total households!!Family households (families)!!Female householder no husband present family!!With own children of the householder under 18 years,Total households!!Nonfamily households,Total households!!Nonfamily households!!Householder living alone,Total households!!Nonfamily households!!Householder living alone!!65 years and over,Total households!!Households with one or more people under 18 years,Total households!!Households with one or more people 65 years and over,Total households!!Average household size,Total households!!Average family size,RELATIONSHIP!!Population in households,RELATIONSHIP!!Population in households!!Householder,RELATIONSHIP!!Population in households!!Spouse,RELATIONSHIP!!Population in households!!Child,RELATIONSHIP!!Population in households!!Other relatives,RELATIONSHIP!!Population in households!!Nonrelatives,RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner,MARITAL STATUS!!Males 15 years and over,MARITAL STATUS!!Males 15 years and over!!Never married,MARITAL STATUS!!Males 15 years and over!!Now married except separated,MARITAL STATUS!!Males 15 years and over!!Separated,MARITAL STATUS!!Males 15 years and over!!Widowed,MARITAL STATUS!!Males 15 years and over!!Divorced,MARITAL STATUS!!Females 15 years and over,MARITAL STATUS!!Females 15 years and over!!Never married,MARITAL STATUS!!Females 15 years and over!!Now married except separated,MARITAL STATUS!!Females 15 years and over!!Separated,MARITAL STATUS!!Females 15 years and over!!Widowed,MARITAL STATUS!!Females 15 years and over!!Divorced,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school preschool,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,VETERAN STATUS!!Civilian population 18 years and over,VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Fraction of Active Physicians Who Are Female 2018 (AAMC),Fraction of Active Physicians Who Are International Medical Graduates (IMGs) 2018 (AAMC),Fraction of Active Physicians Who Are Age 60 or Older 2018 (AAMC),MD and DO Student Enrollment per 100000 Population AY 2018-2019 (AAMC),Student Enrollment at Public MD and DO Schools per 100000 Population AY 2018-2019 (AAMC),Fraction Change in Student Enrollment at MD and DO Schools 2008-2018 (AAMC),Fraction of MD Students Matriculating In-State AY 2018-2019 (AAMC),Total Residents/Fellows in ACGME Programs per 100000 Population as of December 31 2018 (AAMC),Total Residents/Fellows in Primary Care ACGME Programs per 100000 Population as of Dec. 31 2018 (AAMC),Fraction of Residents in ACGME Programs Who Are IMGs as of December 31 2018 (AAMC),Ratio of Residents and Fellows (GME) to Medical Students (UME) AY 2017-2018 (AAMC),Percent Change in Residents and Fellows in ACGME-Accredited Programs 2008-2018 (AAMC),Fraction of Physicians Retained in State from Undergraduate Medical Education (UME) 2018 (AAMC),All Specialties (AAMC),Allergy & Immunology (AAMC),Anatomic/Clinical Pathology (AAMC),Anesthesiology (AAMC),Cardiovascular Disease (AAMC),Child & Adolescent Psychiatry** (AAMC),Critical Care Medicine (AAMC),Dermatology (AAMC),Emergency Medicine (AAMC),Endocrinology Diabetes & Metabolism (AAMC),Family Medicine/General Practice (AAMC),Gastroenterology (AAMC),General Surgery (AAMC),Geriatric Medicine*** (AAMC),Hematology & Oncology (AAMC),Infectious Disease (AAMC),Internal Medicine (AAMC),Internal Medicine/Pediatrics (AAMC),Interventional Cardiology (AAMC),Neonatal-Perinatal Medicine (AAMC),Nephrology (AAMC),Neurological Surgery (AAMC),Neurology (AAMC),Neuroradiology (AAMC),Obstetrics & Gynecology (AAMC),Ophthalmology (AAMC),Orthopedic Surgery (AAMC),Otolaryngology (AAMC),Pain Medicine & Pain Management (AAMC),Pediatrics** (AAMC),Physical Medicine & Rehabilitation (AAMC),Plastic Surgery (AAMC),Preventive Medicine (AAMC),Psychiatry (AAMC),Pulmonary Disease (AAMC),Radiation Oncology (AAMC),Radiology & Diagnostic Radiology (AAMC),Rheumatology (AAMC),Sports Medicine (AAMC),Thoracic Surgery (AAMC),Urology (AAMC),Vascular & Interventional Radiology (AAMC),Vascular Surgery (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Pediatrics Primary Care (2019),Obstetrics & Gynecology Primary Care (2019),Geriatrics Primary Care (2019),Total Primary Care Physicians (2019),Psychiatry specialists (2019),Surgery specialists (2019),Anesthesiology specialists (2019),Emergency Medicine specialists (2019),Radiology specialists (2019),Cardiology specialists (2019),Oncology (Cancer) specialists (2019),Endocrinology Diabetes and Metabolism specialists (2019),All Other Specialties specialists (2019),Total Specialist Physicians (2019),ICU Beds,transit_scores - population weighted averages aggregated from town/city level to county,crime_rate_per_100000,COUNTY POPULATION-AGENCIES REPORT ARRESTS,COUNTY POPULATION-AGENCIES REPORT CRIMES,NUMBER OF AGENCIES IN COUNTY REPORT ARRESTS,NUMBER OF AGENCIES IN COUNTY REPORT CRIMES,COVERAGE INDICATOR,Total number of UCR (Uniform Crime Report) Index crimes excluding arson.,Total number of UCR (Uniform Crime Report) index crimes reported including arson,MURDER,RAPE,ROBBERY,Number of AGGRAVATED ASSAULTS,BURGLRY,LARCENY,MOTOR VEHICLE THEFTS,ARSON
00000,US,United States,NA,NA,NA,327167434,2020313,3855500,2814013,1041487,978826,0,978826,0,8091609,NA,NA,NA,NA,NA,NA,26948057,59265308,63365655,68867051,12.3,27.1,29.0,31.5,41852315,41619366,42085264,13.1,13.0,13.2,12997532,12873127,13121937,18.0,17.8,18.2,8930152,8834521,9025783,17.0,16.8,17.2,61937,61843,62031,161640488,155344043,6296445,3.9,61937 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131704730,3796742.23,264836.79,3531905.43,87.4,37.3,161128679,166038755,73399342,37490849,35908493,201336899,100331012,101005887,52431193,23306818,29124375,6544503,2325693,4218810,102643122,66732004,28075249,48684480,19128123,5089136,2282206,12958388,6664920,35911118,28694271,10962136,31473908,30084341,0,0,271946728,102643122,48657420,82163499,20939139,17543548,6657118,110094663,41755401,53833911,1726618,2740402,10038331,116266269,36995577,53056212,2538426,9665158,14010896,69922486,4300436,3397087,27916769,14550764,19757430,214820799,14726230,274660819,32669277,62477387,2543061,170117259,16233351,42066173,13892865,161021917,165927995,123903806,126035474,20983172,22815923,2086789,2055614,9217613,10110071,404985,394057,4425552,4516856,127842935,130034025,22957572,24877753,3417117,3449540,10859310,11749936,798976,792509,130860039,136367289,97389327,100098498,19557960,21340761,1188864,1226848,8917791,9808512,294936,291269,3511161,3601401,100512871,103283120,21110347,22971098,2133575,2237717,10307597,11196044,603213,604708,30161878,29560706,26514479,25936976,1425212,1475162,897925,828766,299822,301559,110049,102788,914391,915455,27330064,26750905,1847225,1906655,1283542,1211823,551713,553892,195763,187801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165480,88604,5198,197506,139407,87637,53913,1393,479856,54935,53002,50121,55671,47828,32640,20473,8046,202723,525439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01000,AL,Alabama,NA,NA,NA,4887871,12751,57216,53425,3791,3344,5718,9062,-102,117443,11.7,10.9,0.8,0.7,1.2,1.9,470043,1020172,987148,822595,14.2,30.9,29.9,24.9,801758,785668,817848,16.8,16.5,17.1,255613,247744,263482,23.9,23.2,24.6,178175,171349,185001,22.8,21.9,23.7,49881,49123,50639,2198837,2112347,86490,3.9,49881 ,100.0,6.10,6.41,3.43,6.19,3.56,4.46,3.95,4.87,0.41,6.97,3.33,6.72,46.13,55.63,54.65,63.28,73.98,77.80,80.37,80.29,80.03,67.53,50.41,51.03,56.09,65.51,66.48,76.04,85.73,88.43,90.89,91.31,93.45,78.49,63.55,61.05,36.16,45.72,42.82,50.50,62.23,67.17,69.85,69.28,66.59,56.56,37.26,40.99,2171853,52420.07,1774.74,50645.33,94.4,42.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.1,196.7,77.2,71.2,7.6,6.9,0.285,0.181,0.344,49.1,22.8,1.368,0.821,29.9,11.9,0.219,0.6,0.184,0.484,10614,44,142,477,292,87,124,133,401,70,1578,182,372,42,157,88,1371,66,65,56,141,70,177,44,531,212,291,171,48,708,96,74,63,318,74,72,351,79,35,64,148,30,40,2537,535,101,2285,1868,1030,671,9,5863,506,754,602,465,674,410,241,71,2619,6342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02000,AK,Alaska,NA,NA,NA,737438,-2348,10693,4738,5955,2401,-10752,-8351,48,26772,14.5,6.4,8.1,3.3,-14.6,-11.3,34760,133851,169471,139645,7.3,28.0,35.5,29.2,80224,76253,84195,11.1,10.5,11.7,26096,24139,28053,14.5,13.4,15.6,16827,15140,18514,13.2,11.9,14.5,74912,73075,76749,356886,333375,23511,6.6,74912 ,100.0,1.45,2.62,1.22,0.27,0.67,0.05,0.98,1.23,2.09,0.03,3.20,1.73,44.23,42.93,53.16,61.55,62.29,76.49,82.75,82.67,74.78,61.77,53.70,44.13,56.39,54.46,66.83,76.81,77.01,93.13,97.41,97.06,88.41,77.84,67.39,55.03,32.06,31.41,39.47,46.27,47.57,59.82,68.05,68.28,61.14,45.70,40.01,33.25,306967,665384.04,94743.1,570640.95,1.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.9,256.7,112.8,105.6,9.6,8.5,0.380,0.061,0.315,NA,NA,NA,NA,5,4.7,0.027,NA,0.028,NA,2042,NA,19,97,33,27,16,19,136,NA,523,19,71,NA,22,NA,161,15,NA,12,10,13,17,NA,99,30,75,31,16,126,12,12,22,74,NA,13,56,NA,NA,NA,19,NA,NA,480,346,21,218,592,146,98,NA,1054,106,85,81,126,68,36,15,8,321,846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04000,AZ,Arizona,NA,NA,NA,7171646,122770,83550,58806,24744,14335,83240,97575,451,159442,11.8,8.3,3.5,2.0,11.7,13.7,613002,1112551,1570308,1338071,13.2,24.0,33.9,28.9,990291,970614,1009968,14.1,13.8,14.4,328780,317583,339977,20.4,19.7,21.1,227586,217990,237182,19.2,18.4,20.0,59079,58366,59792,3439755,3273550,166205,4.8,59079 ,100.0,6.68,11.11,5.14,1.45,3.17,0.10,0.05,0.09,0.66,0.15,1.62,6.22,46.70,41.05,48.41,57.22,57.51,69.09,72.51,74.11,67.37,58.65,52.98,45.34,55.48,49.08,58.27,68.81,68.85,83.18,86.94,88.80,81.05,73.31,65.50,52.87,37.91,33.01,38.55,45.61,46.16,54.98,58.07,59.40,53.66,43.97,40.46,37.80,2844526,113990.3,396.22,113594.08,56.3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,224,78.1,73.2,6.9,6.1,0.326,0.248,0.321,31.7,11.7,0.547,0.491,25.8,9.5,0.190,0.8,0.378,0.417,17356,67,229,1061,410,161,238,243,917,119,2206,288,494,106,268,142,2156,100,103,80,222,107,286,85,765,301,372,152,134,1023,159,156,117,675,130,108,566,93,46,87,198,87,69,3403,1940,83,3325,2689,1489,991,43,8537,875,979,1023,1093,876,530,264,102,3527,9269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
